date	ouv	haut	bas	clot	vol	devise	
13/03/2015 00:00	12.597	12.783	12.491	12.579	81384859	USD	
16/03/2015 00:00	12.8	13.061	12.656	13.047	84293028	USD	
17/03/2015 00:00	13.029	13.247	12.929	12.982	73378004	USD	
18/03/2015 00:00	12.997	13.392	12.874	13.381	71969970	USD	
19/03/2015 00:00	13.467	13.639	12.969	13.043	127050566	USD	
20/03/2015 00:00	13.163	13.266	13.044	13.205	63751778	USD	
23/03/2015 00:00	13.233	13.367	13.165	13.309	39338673	USD	
24/03/2015 00:00	13.424	13.585	13.317	13.448	54684577	USD	
25/03/2015 00:00	13.218	13.239	12.847	12.953	85906834	USD	
26/03/2015 00:00	12.928	12.986	12.647	12.694	61837323	USD	
27/03/2015 00:00	12.607	12.619	12.093	12.333	128984115	USD	
30/03/2015 00:00	12.39	12.817	12.12	12.705	150600996	USD	
31/03/2015 00:00	12.91	12.917	12.562	12.585	73648051	USD	
01/04/2015 00:00	12.58	12.65	12.403	12.506	56837548	USD	
02/04/2015 00:00	12.682	12.882	12.667	12.733	74802943	USD	
06/04/2015 00:00	13.198	13.85	13.167	13.54	186274818	USD	
07/04/2015 00:00	13.501	13.669	13.409	13.55	65057976	USD	
08/04/2015 00:00	13.845	14.059	13.725	13.845	94070021	USD	
09/04/2015 00:00	13.895	14.025	13.741	14.006	56649536	USD	
10/04/2015 00:00	13.97	14.11	13.933	14.06	60253578	USD	
13/04/2015 00:00	14.048	14.2	13.937	13.985	56348258	USD	
14/04/2015 00:00	13.911	13.966	13.7	13.831	45255168	USD	
15/04/2015 00:00	13.816	13.961	13.775	13.855	29107146	USD	
16/04/2015 00:00	13.847	13.945	13.753	13.78	24846068	USD	
17/04/2015 00:00	13.664	13.792	13.567	13.786	36950800	USD	
20/04/2015 00:00	13.777	13.855	13.59	13.685	38322848	USD	
21/04/2015 00:00	13.72	14.05	13.621	13.961	51240887	USD	
22/04/2015 00:00	14.167	14.788	14.113	14.629	117605661	USD	
23/04/2015 00:00	14.551	14.765	14.477	14.573	66105391	USD	
24/04/2015 00:00	14.685	14.72	14.534	14.562	36019830	USD	
27/04/2015 00:00	14.837	15.917	14.8	15.439	173170297	USD	
28/04/2015 00:00	15.659	15.699	15.202	15.365	91183797	USD	
29/04/2015 00:00	15.333	15.665	15.175	15.497	58943344	USD	
30/04/2015 00:00	15.07	15.523	15.011	15.07	58326298	USD	
01/05/2015 00:00	15.329	15.451	14.694	15.069	79048585	USD	
04/05/2015 00:00	15.226	15.643	15.141	15.38	65642951	USD	
05/05/2015 00:00	15.866	15.967	15.275	15.53	86695107	USD	
06/05/2015 00:00	15.607	15.631	15.213	15.362	71691042	USD	
07/05/2015 00:00	14.751	15.832	14.683	15.787	141564981	USD	
08/05/2015 00:00	15.733	15.83	15.582	15.774	69947829	USD	
11/05/2015 00:00	15.764	16.192	15.687	15.966	84924039	USD	
12/05/2015 00:00	16.007	16.423	15.884	16.316	94650482	USD	
13/05/2015 00:00	16.5	16.553	16.15	16.209	80946659	USD	
14/05/2015 00:00	16.287	16.325	16.083	16.273	42732922	USD	
15/05/2015 00:00	16.293	16.626	16.167	16.591	67727537	USD	
18/05/2015 00:00	16.467	16.66	16.401	16.583	49852459	USD	
19/05/2015 00:00	16.562	16.733	16.41	16.469	54953530	USD	
20/05/2015 00:00	16.475	16.516	16.091	16.29	56176507	USD	
21/05/2015 00:00	16.202	16.441	16.157	16.375	29490175	USD	
22/05/2015 00:00	16.363	16.573	16.335	16.515	33242612	USD	
26/05/2015 00:00	16.525	16.796	16.433	16.497	52353434	USD	
27/05/2015 00:00	16.567	16.633	16.37	16.511	49884694	USD	
28/05/2015 00:00	16.469	16.786	16.337	16.763	54636291	USD	
29/05/2015 00:00	16.733	16.858	16.629	16.72	56767423	USD	
01/06/2015 00:00	16.761	16.773	16.5	16.63	37528905	USD	
02/06/2015 00:00	16.595	16.626	16.421	16.557	31892479	USD	
03/06/2015 00:00	16.547	16.715	16.468	16.599	26632691	USD	
04/06/2015 00:00	16.5	16.62	16.381	16.394	36284973	USD	
05/06/2015 00:00	16.4	16.647	16.379	16.609	45278508	USD	
08/06/2015 00:00	16.723	17.25	16.688	17.086	75065101	USD	
09/06/2015 00:00	17.027	17.182	16.943	17.067	38809948	USD	
10/06/2015 00:00	16.8	16.933	16.567	16.713	51757778	USD	
11/06/2015 00:00	16.884	16.958	16.696	16.761	30574221	USD	
12/06/2015 00:00	16.707	16.897	16.686	16.713	21227582	USD	
15/06/2015 00:00	16.647	16.752	16.401	16.686	32350584	USD	
16/06/2015 00:00	16.675	16.895	16.61	16.875	29691657	USD	
17/06/2015 00:00	16.811	17.624	16.801	17.36	82262893	USD	
18/06/2015 00:00	17.466	17.564	17.337	17.459	41682522	USD	
19/06/2015 00:00	17.493	17.586	17.34	17.484	36760298	USD	
22/06/2015 00:00	17.468	17.626	17.046	17.304	66992470	USD	
23/06/2015 00:00	17.354	17.866	17.238	17.844	57924534	USD	
24/06/2015 00:00	17.798	17.822	17.581	17.678	36165362	USD	
25/06/2015 00:00	17.763	18.094	17.684	17.917	42632196	USD	
26/06/2015 00:00	17.926	17.94	17.733	17.806	57179702	USD	
29/06/2015 00:00	17.409	17.73	17.38	17.468	52038565	USD	
30/06/2015 00:00	17.634	18.057	17.6	17.884	46153047	USD	
01/07/2015 00:00	18.074	18.174	17.857	17.931	18264888	USD	
02/07/2015 00:00	18.666	18.829	18.22	18.667	67239282	USD	
06/07/2015 00:00	18.563	18.779	18.42	18.656	58689767	USD	
07/07/2015 00:00	18.32	18.346	17.384	17.842	89894654	USD	
08/07/2015 00:00	17.301	17.386	16.954	16.997	93146026	USD	
09/07/2015 00:00	17.272	17.53	17.121	17.192	49875994	USD	
10/07/2015 00:00	17.481	17.533	17.188	17.276	39045555	USD	
13/07/2015 00:00	17.483	17.503	17.07	17.477	44249902	USD	
14/07/2015 00:00	17.473	17.732	17.37	17.71	28531380	USD	
15/07/2015 00:00	17.782	17.83	17.472	17.542	30007080	USD	
16/07/2015 00:00	17.614	17.811	17.544	17.778	23718957	USD	
17/07/2015 00:00	18.166	18.369	17.884	18.31	74733012	USD	
20/07/2015 00:00	18.333	19.108	18.169	18.817	74490160	USD	
21/07/2015 00:00	18	18.233	17.77	17.784	91144871	USD	
22/07/2015 00:00	17.443	17.962	17.39	17.844	45822428	USD	
23/07/2015 00:00	17.976	17.993	17.686	17.813	33225002	USD	
24/07/2015 00:00	17.825	18.072	17.594	17.694	42483470	USD	
27/07/2015 00:00	17.53	17.629	16.719	16.867	70264453	USD	
28/07/2015 00:00	17.05	17.692	16.789	17.654	58160892	USD	
29/07/2015 00:00	17.618	17.856	17.466	17.588	41698047	USD	
30/07/2015 00:00	17.512	17.796	17.474	17.786	30413959	USD	
31/07/2015 00:00	17.84	17.957	17.678	17.743	33200357	USD	
03/08/2015 00:00	17.752	17.78	17.138	17.332	38195437	USD	
04/08/2015 00:00	17.752	17.781	17.222	17.752	34979570	USD	
05/08/2015 00:00	17.553	18.064	17.36	18.008	82497345	USD	
06/08/2015 00:00	16.667	17	15.741	16.409	219169577	USD	
07/08/2015 00:00	16.239	16.249	15.893	16.167	75805193	USD	
10/08/2015 00:00	15.877	16.198	15.737	16.076	62634446	USD	
11/08/2015 00:00	15.849	15.953	15.629	15.825	63800063	USD	
12/08/2015 00:00	15.627	15.984	15.516	15.878	55877959	USD	
13/08/2015 00:00	16	16.432	15.941	16.167	70201362	USD	
14/08/2015 00:00	16.483	16.52	16.118	16.21	65266808	USD	
17/08/2015 00:00	17.041	17.105	16.701	16.999	107407254	USD	
18/08/2015 00:00	17.025	17.395	16.904	17.38	62684817	USD	
19/08/2015 00:00	17.376	17.376	17.002	17.017	53944199	USD	
20/08/2015 00:00	16.804	16.971	16.127	16.145	73308613	USD	
21/08/2015 00:00	15.733	16.253	15.367	15.399	98444304	USD	
24/08/2015 00:00	13.48	15.427	13	14.656	90278613	USD	
25/08/2015 00:00	15.368	15.387	14.608	14.673	64593976	USD	
26/08/2015 00:00	15.195	15.2	14.368	14.989	74216527	USD	
27/08/2015 00:00	15.4	16.312	15.387	16.199	114643746	USD	
28/08/2015 00:00	16.124	16.763	16.105	16.565	82416584	USD	
31/08/2015 00:00	16.385	16.997	16.367	16.604	70200642	USD	
01/09/2015 00:00	16.023	16.4	15.798	15.881	79636591	USD	
02/09/2015 00:00	16.343	16.524	15.985	16.468	66691942	USD	
03/09/2015 00:00	16.8	16.805	16.333	16.371	61973165	USD	
04/09/2015 00:00	16.045	16.267	15.883	16.186	53246542	USD	
08/09/2015 00:00	16.337	16.611	16.27	16.56	46790628	USD	
09/09/2015 00:00	16.803	16.95	16.553	16.594	50766508	USD	
10/09/2015 00:00	16.482	16.715	16.359	16.565	40581961	USD	
11/09/2015 00:00	16.481	16.683	16.315	16.683	35137911	USD	
14/09/2015 00:00	16.74	16.95	16.645	16.879	43245432	USD	
15/09/2015 00:00	16.85	16.973	16.633	16.905	43939459	USD	
16/09/2015 00:00	16.869	17.525	16.859	17.483	66049470	USD	
17/09/2015 00:00	17.597	17.7	17.379	17.471	53624381	USD	
18/09/2015 00:00	17.197	17.588	17.168	17.374	56339783	USD	
21/09/2015 00:00	17.598	18.104	17.053	17.613	91656767	USD	
22/09/2015 00:00	17.262	17.51	17.058	17.396	54861279	USD	
23/09/2015 00:00	17.414	17.472	17.172	17.404	38909744	USD	
24/09/2015 00:00	17.302	17.561	17.082	17.541	51634221	USD	
25/09/2015 00:00	17.793	17.794	17.077	17.127	56507005	USD	
28/09/2015 00:00	17.157	17.318	16.441	16.562	54012600	USD	
29/09/2015 00:00	16.697	16.98	16.367	16.443	33323298	USD	
30/09/2015 00:00	16.8	16.827	16.156	16.559	42173627	USD	
01/10/2015 00:00	16.501	16.563	15.809	15.992	68496610	USD	
02/10/2015 00:00	15.707	16.513	15.662	16.505	65758918	USD	
05/10/2015 00:00	16.589	16.656	16.275	16.41	55168737	USD	
06/10/2015 00:00	16	16.202	15.705	16.097	78373894	USD	
07/10/2015 00:00	15.733	15.847	15.275	15.464	102051601	USD	
08/10/2015 00:00	15.339	15.381	14.754	15.115	91796238	USD	
09/10/2015 00:00	14.711	14.95	14.558	14.713	92257793	USD	
12/10/2015 00:00	14.861	14.861	14.351	14.372	57055756	USD	
13/10/2015 00:00	14.219	14.835	14.076	14.617	77436819	USD	
14/10/2015 00:00	14.729	14.73	14.362	14.459	46302223	USD	
15/10/2015 00:00	14.42	14.782	14.25	14.754	42509390	USD	
16/10/2015 00:00	14.869	15.365	14.858	15.134	64812768	USD	
19/10/2015 00:00	15.1	15.41	14.996	15.207	37578031	USD	
20/10/2015 00:00	15.181	15.24	13.467	14.202	222991015	USD	
21/10/2015 00:00	14.133	14.32	13.92	14.006	62272643	USD	
22/10/2015 00:00	14.104	14.38	13.96	14.115	42144121	USD	
23/10/2015 00:00	14.333	14.357	13.846	13.939	62174392	USD	
26/10/2015 00:00	14.092	14.391	14	14.351	50813863	USD	
27/10/2015 00:00	14.323	14.473	13.834	14.023	52685312	USD	
28/10/2015 00:00	14.087	14.23	13.887	14.197	40101281	USD	
29/10/2015 00:00	14.117	14.25	14.05	14.109	26840983	USD	
30/10/2015 00:00	14.027	14.109	13.593	13.795	65649701	USD	
02/11/2015 00:00	13.928	14.387	13.815	14.253	58788588	USD	
03/11/2015 00:00	14.257	14.296	13.85	13.89	108435184	USD	
04/11/2015 00:00	15.133	15.516	15.013	15.442	190601086	USD	
05/11/2015 00:00	15.451	15.639	15.279	15.451	67407404	USD	
06/11/2015 00:00	15.38	15.557	15.3	15.491	36641691	USD	
09/11/2015 00:00	15.533	15.533	14.957	15.022	57655717	USD	
10/11/2015 00:00	14.899	14.913	14.405	14.433	69162647	USD	
11/11/2015 00:00	14.534	14.632	14.242	14.605	50024540	USD	
12/11/2015 00:00	14.523	14.6	14.177	14.196	43678592	USD	
13/11/2015 00:00	14.197	14.199	13.768	13.813	51181757	USD	
16/11/2015 00:00	13.739	14.331	13.72	14.287	43744667	USD	
17/11/2015 00:00	14.344	14.4	14.099	14.267	32149206	USD	
18/11/2015 00:00	14.3	14.757	14.171	14.738	42078301	USD	
19/11/2015 00:00	14.703	15.079	14.687	14.787	37488195	USD	
20/11/2015 00:00	14.899	14.991	14.239	14.667	65830588	USD	
23/11/2015 00:00	14.49	14.612	14.312	14.517	37874989	USD	
24/11/2015 00:00	14.358	14.733	14.333	14.55	36784478	USD	
25/11/2015 00:00	14.756	15.388	14.692	15.309	34940284	USD	
27/11/2015 00:00	15.404	15.483	15.137	15.441	17599691	USD	
30/11/2015 00:00	15.453	15.619	15.273	15.36	22852489	USD	
01/12/2015 00:00	15.404	15.867	15.404	15.813	55924864	USD	
02/12/2015 00:00	15.8	15.907	15.417	15.466	44636261	USD	
03/12/2015 00:00	15.696	15.827	15.335	15.514	44052201	USD	
04/12/2015 00:00	15.497	15.551	15.177	15.359	38338928	USD	
07/12/2015 00:00	15.18	15.709	15.08	15.409	47103246	USD	
08/12/2015 00:00	15.168	15.253	14.947	15.115	40229877	USD	
09/12/2015 00:00	15.113	15.167	14.716	14.968	45769028	USD	
10/12/2015 00:00	14.981	15.233	14.922	15.138	31018555	USD	
11/12/2015 00:00	15.016	15.049	14.445	14.468	28097006	USD	
14/12/2015 00:00	14.501	14.728	14.326	14.572	26799013	USD	
15/12/2015 00:00	14.788	14.815	14.534	14.739	33577581	USD	
16/12/2015 00:00	14.807	15.659	14.725	15.634	76296703	USD	
17/12/2015 00:00	15.596	15.851	15.321	15.559	49391954	USD	
18/12/2015 00:00	15.479	15.727	15.286	15.346	29520010	USD	
21/12/2015 00:00	15.446	15.722	15.405	15.504	29138031	USD	
22/12/2015 00:00	15.33	15.77	15.309	15.33	29373609	USD	
23/12/2015 00:00	15.479	15.563	15.209	15.313	23263538	USD	
24/12/2015 00:00	15.371	15.457	15.221	15.371	10567456	USD	
28/12/2015 00:00	15.433	15.465	15.037	15.263	28502850	USD	
29/12/2015 00:00	15.349	15.848	15.303	15.813	35754553	USD	
30/12/2015 00:00	15.773	16.242	15.711	15.873	55408424	USD	
31/12/2015 00:00	15.901	16.23	15.891	16.001	40291498	USD	
04/01/2016 00:00	15.385	15.425	14.6	14.894	102297078	USD	
05/01/2016 00:00	15.086	15.117	14.667	14.895	47774983	USD	
06/01/2016 00:00	14.667	14.669	14.399	14.603	56233957	USD	
07/01/2016 00:00	14.283	14.563	14.247	14.377	31262248	USD	
08/01/2016 00:00	14.571	14.696	14.051	14.067	53567936	USD	
11/01/2016 00:00	14.265	14.297	13.533	13.857	38650587	USD	
12/01/2016 00:00	14.107	14.249	13.687	13.998	46147571	USD	
13/01/2016 00:00	14.134	14.177	13.333	13.354	61522905	USD	
14/01/2016 00:00	13.481	14	12.892	13.745	96790328	USD	
15/01/2016 00:00	13.266	13.671	13.153	13.666	79832823	USD	
19/01/2016 00:00	13.914	14.031	13.385	13.648	35726397	USD	
20/01/2016 00:00	13.293	13.419	12.75	13.247	87387109	USD	
21/01/2016 00:00	13.437	13.548	13.003	13.331	47461735	USD	
22/01/2016 00:00	13.688	13.695	13.269	13.503	46802058	USD	
25/01/2016 00:00	13.337	13.571	13.059	13.092	40412939	USD	
26/01/2016 00:00	13.113	13.188	12.592	12.904	74203357	USD	
27/01/2016 00:00	12.825	12.883	12.385	12.538	53554976	USD	
28/01/2016 00:00	12.719	12.752	12.161	12.647	68725467	USD	
29/01/2016 00:00	12.663	12.916	12.539	12.747	42657667	USD	
01/02/2016 00:00	12.584	13.301	12.184	13.129	79408229	USD	
02/02/2016 00:00	12.828	12.875	12.015	12.185	86443884	USD	
03/02/2016 00:00	12.239	12.262	11.345	11.565	118192992	USD	
04/02/2016 00:00	11.38	11.732	11.133	11.689	65503960	USD	
05/02/2016 00:00	11.42	11.533	10.516	10.84	141400909	USD	
08/02/2016 00:00	10.474	10.477	9.733	9.869	139514925	USD	
09/02/2016 00:00	9.485	10.653	9.404	9.879	128653872	USD	
10/02/2016 00:00	10.033	10.331	9.449	9.578	138608436	USD	
11/02/2016 00:00	10.133	10.881	9.8	10.031	213473165	USD	
12/02/2016 00:00	10.333	10.467	9.58	10.069	107999970	USD	
16/02/2016 00:00	10.58	10.863	10.274	10.345	83345543	USD	
17/02/2016 00:00	10.619	11.289	10.447	11.245	87104371	USD	
18/02/2016 00:00	11.527	11.53	10.985	11.118	56780608	USD	
19/02/2016 00:00	10.867	11.166	10.833	11.105	44293643	USD	
22/02/2016 00:00	11.341	11.927	11.323	11.849	75768623	USD	
23/02/2016 00:00	11.763	12.111	11.579	11.814	89520565	USD	
24/02/2016 00:00	11.517	11.967	11.189	11.933	80711787	USD	
25/02/2016 00:00	11.91	12.568	11.683	12.495	85843143	USD	
26/02/2016 00:00	12.607	12.8	12.333	12.689	90754778	USD	
29/02/2016 00:00	12.813	13.085	12.615	12.795	67196457	USD	
01/03/2016 00:00	12.95	13.063	12.18	12.423	100544925	USD	
02/03/2016 00:00	12.234	12.568	12.1	12.556	72501515	USD	
03/03/2016 00:00	12.552	13.161	12.281	13.049	72313503	USD	
04/03/2016 00:00	13.2	13.602	13.167	13.403	97120766	USD	
07/03/2016 00:00	13.173	13.98	13.173	13.686	79941334	USD	
08/03/2016 00:00	13.579	13.833	13.48	13.507	61998725	USD	
09/03/2016 00:00	13.635	13.958	13.519	13.915	47398104	USD	
10/03/2016 00:00	14	14.219	13.378	13.679	77748432	USD	
11/03/2016 00:00	13.862	13.961	13.689	13.833	49509990	USD	
14/03/2016 00:00	14.177	14.448	14.043	14.343	60902364	USD	
15/03/2016 00:00	14.312	14.598	14.1	14.556	46989965	USD	
16/03/2016 00:00	14.533	14.839	14.468	14.795	51975400	USD	
17/03/2016 00:00	15.092	15.233	14.667	15.092	56596841	USD	
18/03/2016 00:00	15.3	15.632	15.204	15.49	70529760	USD	
21/03/2016 00:00	15.711	15.992	15.667	15.887	79323373	USD	
22/03/2016 00:00	15.616	15.931	15.506	15.616	64521510	USD	
23/03/2016 00:00	15.467	15.649	14.802	14.843	73953845	USD	
24/03/2016 00:00	14.383	15.259	14.333	15.183	74316083	USD	
28/03/2016 00:00	15.467	15.654	15	15.35	58130771	USD	
29/03/2016 00:00	15.326	15.492	15.023	15.342	60074701	USD	
30/03/2016 00:00	15.65	15.699	15.1	15.108	60322053	USD	
31/03/2016 00:00	15.318	15.828	15.001	15.318	119364069	USD	
01/04/2016 00:00	16.333	16.525	15.55	15.839	239452450	USD	
04/04/2016 00:00	16.613	16.808	16.243	16.466	199494345	USD	
05/04/2016 00:00	16.048	17.102	16	17.031	148728512	USD	
06/04/2016 00:00	16.931	17.842	16.9	17.694	175219452	USD	
07/04/2016 00:00	17.763	17.956	16.967	17.147	132595026	USD	
08/04/2016 00:00	17.366	17.388	16.535	16.671	109984955	USD	
11/04/2016 00:00	16.733	17.266	16.353	16.655	137312018	USD	
12/04/2016 00:00	16.633	16.787	16.242	16.521	86260718	USD	
13/04/2016 00:00	16.567	17.03	16.491	16.969	73776873	USD	
14/04/2016 00:00	16.867	17.122	16.737	16.789	61810143	USD	
15/04/2016 00:00	16.754	16.973	16.608	16.967	56132331	USD	
18/04/2016 00:00	16.815	17.22	16.783	16.925	63927699	USD	
19/04/2016 00:00	16.875	16.958	16.084	16.491	95244262	USD	
20/04/2016 00:00	16.667	16.91	16.1	16.667	77866529	USD	
21/04/2016 00:00	16.545	16.725	16.461	16.545	41370009	USD	
22/04/2016 00:00	16.901	16.933	16.381	16.901	56651157	USD	
25/04/2016 00:00	16.867	17.159	16.721	16.787	54964945	USD	
26/04/2016 00:00	16.803	17.048	16.626	16.913	48198032	USD	
27/04/2016 00:00	16.85	17	16.627	16.755	47863709	USD	
28/04/2016 00:00	16.657	16.895	16.496	16.514	37645171	USD	
29/04/2016 00:00	16.049	16.562	15.854	16.049	80829853	USD	
02/05/2016 00:00	16.1	16.213	15.657	16.12	57548975	USD	
03/05/2016 00:00	15.824	15.927	15.441	15.488	64340218	USD	
04/05/2016 00:00	15.353	15.631	14.693	14.837	125328818	USD	
05/05/2016 00:00	15.213	15.243	13.986	14.099	168565986	USD	
06/05/2016 00:00	14.058	14.419	13.874	14.324	85229247	USD	
09/05/2016 00:00	14.383	14.387	13.787	13.928	71371179	USD	
10/05/2016 00:00	13.913	13.965	13.667	13.913	61002100	USD	
11/05/2016 00:00	13.827	14.365	13.737	13.931	77307683	USD	
12/05/2016 00:00	14.096	14.111	13.577	13.819	54719347	USD	
13/05/2016 00:00	13.852	14.08	13.78	13.852	42289383	USD	
16/05/2016 00:00	13.877	14.21	13.863	13.882	44175922	USD	
17/05/2016 00:00	13.644	13.988	13.601	13.644	42618471	USD	
18/05/2016 00:00	13.943	14.351	13.852	14.078	80757103	USD	
19/05/2016 00:00	14.347	14.453	13.822	14.347	102188657	USD	
20/05/2016 00:00	14.467	14.703	14.427	14.685	134266328	USD	
23/05/2016 00:00	14.415	14.84	14.391	14.415	76424204	USD	
24/05/2016 00:00	14.44	14.58	14.345	14.527	45137521	USD	
25/05/2016 00:00	14.527	14.757	14.439	14.639	46920499	USD	
26/05/2016 00:00	14.663	15.017	14.603	15.008	60953185	USD	
27/05/2016 00:00	14.999	15.062	14.717	14.859	54641646	USD	
31/05/2016 00:00	14.873	14.98	14.767	14.882	41775373	USD	
01/06/2016 00:00	14.765	14.824	14.459	14.637	44716452	USD	
02/06/2016 00:00	14.639	14.66	14.475	14.597	30172112	USD	
03/06/2016 00:00	14.667	14.796	14.534	14.599	33391984	USD	
06/06/2016 00:00	14.521	14.727	14.363	14.713	33615756	USD	
07/06/2016 00:00	14.816	15.629	14.769	15.489	92813473	USD	
08/06/2016 00:00	15.701	16.056	15.507	15.701	88394879	USD	
09/06/2016 00:00	15.665	15.665	15.137	15.291	66322863	USD	
10/06/2016 00:00	15.121	15.198	14.561	14.586	56450200	USD	
13/06/2016 00:00	14.633	15.049	14.511	14.524	62783158	USD	
14/06/2016 00:00	14.592	14.808	14.169	14.331	53618321	USD	
15/06/2016 00:00	14.463	14.793	14.342	14.513	43560271	USD	
16/06/2016 00:00	14.529	14.536	14.233	14.529	36522245	USD	
17/06/2016 00:00	14.521	14.666	14.3	14.365	46459755	USD	
20/06/2016 00:00	14.633	14.917	14.549	14.647	53164957	USD	
21/06/2016 00:00	14.707	14.838	14.588	14.641	37128656	USD	
22/06/2016 00:00	13.298	13.73	13.05	13.111	355291258	USD	
23/06/2016 00:00	13.046	13.169	12.809	13.091	151411754	USD	
24/06/2016 00:00	12.671	13.006	12.65	12.877	104203297	USD	
27/06/2016 00:00	12.724	13.253	12.525	13.237	108082591	USD	
28/06/2016 00:00	13.459	13.603	13.294	13.45	90629841	USD	
29/06/2016 00:00	13.675	14.119	13.533	14.013	89620886	USD	
30/06/2016 00:00	14.198	14.233	13.935	14.152	70261078	USD	
01/07/2016 00:00	13.782	14.549	13.735	14.433	80919929	USD	
05/07/2016 00:00	13.983	14.303	13.867	14.265	77407644	USD	
06/07/2016 00:00	14	14.349	13.933	14.296	73472760	USD	
07/07/2016 00:00	14.207	14.541	14.201	14.396	53996400	USD	
08/07/2016 00:00	14.52	14.654	14.303	14.452	60966790	USD	
11/07/2016 00:00	14.664	15.119	14.634	14.985	80044940	USD	
12/07/2016 00:00	14.937	15.167	14.881	14.979	68570036	USD	
13/07/2016 00:00	15.033	15.039	14.688	14.835	53082441	USD	
14/07/2016 00:00	14.867	14.994	14.737	14.769	39792128	USD	
15/07/2016 00:00	14.835	14.85	14.643	14.691	33404299	USD	
18/07/2016 00:00	15.083	15.138	14.554	15.083	50910119	USD	
19/07/2016 00:00	15.001	15.273	14.983	15.017	45451130	USD	
20/07/2016 00:00	15.1	15.32	15.008	15.208	38123811	USD	
21/07/2016 00:00	15.067	15.186	14.921	14.934	21488150	USD	
22/07/2016 00:00	14.799	14.967	14.592	14.818	38450875	USD	
25/07/2016 00:00	14.818	15.425	14.758	15.342	67181742	USD	
26/07/2016 00:00	15.179	15.333	15.02	15.301	51342363	USD	
27/07/2016 00:00	15.289	15.557	15.128	15.233	43279228	USD	
28/07/2016 00:00	15.197	15.384	15.107	15.374	36218912	USD	
29/07/2016 00:00	15.38	15.685	15.349	15.653	45890199	USD	
01/08/2016 00:00	15.7	15.775	15.292	15.334	0	USD	
02/08/2016 00:00	15.291	15.32	14.76	15.147	0	USD	
03/08/2016 00:00	15.158	15.313	14.947	15.053	0	USD	
04/08/2016 00:00	15.046	15.391	14.804	15.374	0	USD	
05/08/2016 00:00	15.333	15.467	15.161	15.335	0	USD	
08/08/2016 00:00	15.2	15.307	15.073	15.077	0	USD	
09/08/2016 00:00	15.121	15.436	15.115	15.272	0	USD	
10/08/2016 00:00	15.216	15.325	14.98	15.043	0	USD	
11/08/2016 00:00	15.078	15.168	14.894	14.994	0	USD	
12/08/2016 00:00	15.002	15.109	14.936	15.041	26930564	USD	
15/08/2016 00:00	15.068	15.3	14.995	15.039	30239237	USD	
16/08/2016 00:00	14.907	15.146	14.894	14.907	33717907	USD	
17/08/2016 00:00	14.955	14.989	14.853	14.883	26565536	USD	
18/08/2016 00:00	14.921	15.044	14.82	14.901	25486560	USD	
19/08/2016 00:00	14.903	15.009	14.835	15	24818168	USD	
22/08/2016 00:00	14.945	15.007	14.845	14.862	30904059	USD	
23/08/2016 00:00	14.955	15.233	14.853	14.989	71183467	USD	
24/08/2016 00:00	15.137	15.143	14.815	14.841	38471215	USD	
25/08/2016 00:00	14.874	14.92	14.72	14.731	26351784	USD	
26/08/2016 00:00	14.809	14.857	14.588	14.666	33542795	USD	
29/08/2016 00:00	14.677	14.691	14.333	14.347	48866634	USD	
30/08/2016 00:00	14.351	14.358	14.035	14.089	47423604	USD	
31/08/2016 00:00	14.079	14.172	13.91	14.134	49042945	USD	
01/09/2016 00:00	14.069	14.073	13.367	13.385	118896724	USD	
02/09/2016 00:00	13.533	13.541	13.08	13.185	89447304	USD	
06/09/2016 00:00	13.268	13.55	13.267	13.522	65766538	USD	
07/09/2016 00:00	13.7	13.766	13.381	13.447	54554916	USD	
08/09/2016 00:00	13.326	13.326	13.093	13.157	50553341	USD	
09/09/2016 00:00	13.273	13.327	12.913	12.965	56145321	USD	
12/09/2016 00:00	13	13.424	12.94	13.22	55694642	USD	
13/09/2016 00:00	13.21	13.233	12.899	13.07	53703537	USD	
14/09/2016 00:00	13.05	13.195	12.99	13.094	33818078	USD	
15/09/2016 00:00	13.099	13.501	13.093	13.361	46185312	USD	
16/09/2016 00:00	13.345	13.713	13.267	13.693	46198737	USD	
19/09/2016 00:00	13.8	13.962	13.667	13.688	34459590	USD	
20/09/2016 00:00	13.79	13.85	13.594	13.66	36128506	USD	
21/09/2016 00:00	13.758	13.8	13.437	13.681	39437899	USD	
22/09/2016 00:00	13.762	13.819	13.533	13.762	35722392	USD	
23/09/2016 00:00	13.733	14.01	13.713	13.83	43408949	USD	
26/09/2016 00:00	13.767	14.067	13.767	13.933	35872244	USD	
27/09/2016 00:00	13.977	13.999	13.64	13.721	50510875	USD	
28/09/2016 00:00	13.834	13.883	13.684	13.751	30935304	USD	
29/09/2016 00:00	13.707	13.822	13.373	13.38	40704272	USD	
30/09/2016 00:00	13.5	13.664	13.303	13.602	38694102	USD	
03/10/2016 00:00	14.065	14.378	13.883	14.247	89815363	USD	
04/10/2016 00:00	14.207	14.221	13.921	14.094	53039615	USD	
05/10/2016 00:00	14.149	14.21	13.875	13.897	28080821	USD	
06/10/2016 00:00	13.526	13.614	13.347	13.4	70455750	USD	
07/10/2016 00:00	13.4	13.421	13.053	13.107	52312438	USD	
10/10/2016 00:00	13.423	13.609	13.311	13.397	49547370	USD	
11/10/2016 00:00	13.457	13.48	13.221	13.34	34612246	USD	
